sheet,slug,bank_class,Shrawan 2078,Bhadra 2078,Ashwin 2078,Kartik 2078,Mangsir 2078,Poush 2078,Magh 2078,Falgun 2078,Ashadh 2078,Shrawan 2079,Bhadra 2079,Ashwin 2079,Kartik 2079,Mangsir 2079,Poush 2079,Magh 2079,Falgun 2079,Baisakh 2079,Jestha 2079,Ashadh 2079,Shrawan 2080,Bhadra 2080,Ashwin 2080,Kartik 2080,Mangsir 2080,Poush 2080,Magh 2080,Falgun 2080,Baisakh 2080,Jestha 2080,Ashadh 2080,Shrawan 2081,Bhadra 2081,Ashwin 2081,Kartik 2081,Mangsir 2081,Poush 2081,Magh 2081,Falgun 2081,Baisakh 2081,Jestha 2081,Ashadh 2081,Shrawan 2082,Bhadra 2082,Baisakh 2082,Jestha 2082,Ashadh 2082
C5,deposits--call-deposits,system_total,383268.9765,354463.1610,361309.2518,347273.1959,336088.6440,,,,396692.5157,332667.7524,328634.1232,335520.3572,324480.2622,318831.9474,,,,321179.3913,326785.5354,391067.6979,370506.5728,370750.5781,363954.2563,358111.5079,386018.2881,,,,337940.1258,356120.9672,390784.7105,443208.9134,453848.8598,455319.2368,479873.5151,532245.5722,,,,412557.9535,430566.2157,472514.2506,587837.0675,586007.5563,506343.5376,523371.5950,547192.0487
C5,deposits--current,commercial,347036.4326,349446.7315,355841.9301,329171.4352,338240.6176,,,,475545.4949,362646.1646,391655.8639,392900.3099,383094.6277,404077.7911,,,,419210.8458,437744.9438,453604.7158,277672.0832,356281.4277,394197.9596,364449.7290,379827.6376,,,,418732.5022,437845.9561,441570.7139,319170.7592,330283.9354,354741.1893,343985.1216,345946.9704,,,,303285.4281,317460.9362,368702.0059,399191.6031,420449.6526,372628.2506,388166.8212,508973.6101
C5,deposits--current,development,9476.0260,9997.1413,10366.4571,8251.7389,8086.2566,,,,13929.3570,6577.6849,6799.3034,8050.0685,7103.9651,6586.9471,,,,6942.1147,7387.0306,9932.1548,7701.1748,7817.4137,9116.7118,7540.4464,8136.8081,,,,7937.5427,8373.1443,11059.4229,9928.0292,10159.1045,11741.2102,10376.8611,11500.2883,,,,8554.4809,9135.6452,11512.8618,12967.3585,13252.3381,12559.3316,13243.7790,16949.6139
C5,deposits--current,finance,899.7229,1136.2784,1120.1609,1250.9061,768.6890,,,,1290.0904,775.8026,817.5149,1385.9066,1980.2520,1298.3166,,,,765.2395,809.7500,1877.7507,836.6288,825.2325,1199.2068,944.9897,1485.4611,,,,915.4049,884.8946,1419.2151,1458.5187,1547.1889,1679.6847,1470.1583,1765.8435,,,,1401.2581,1350.6630,1608.6926,1501.3742,1357.2836,1368.2207,1411.2155,1971.0309
C5,deposits--current,system_total,357412.1816,360580.1512,367328.5482,338674.0802,347095.5632,,,,490764.9422,369999.6522,399272.6822,402336.2850,392178.8448,411963.0548,,,,426918.2000,445941.7244,465414.6213,286209.8867,364924.0739,404513.8782,372935.1651,389449.9068,,,,427585.4498,447103.9950,454049.3520,330557.3071,341990.2289,368162.0842,355832.1410,359213.1022,,,,313241.1671,327947.2445,381823.5602,413660.3357,435059.2743,386555.8029,402821.8157,527894.2550
C5,deposits--fixed,commercial,1989471.2909,2035291.6026,2105801.3480,2161159.3234,2234166.1239,,,,1919565.2252,2520289.7277,2550871.8933,2587309.6921,2642101.2896,2691967.2448,,,,2385750.2662,2422624.9979,2436953.4396,2956548.0996,3011352.0636,3054496.0232,3066872.7772,3151524.0116,,,,2818491.9671,2847696.2011,2898147.7285,3225892.5757,3232738.2031,3197040.4106,3158791.6198,3082307.3975,,,,3154957.2084,3171155.3401,3177768.1856,3099363.5413,3112400.3537,3073890.7913,3100237.1758,3112937.9892
C5,deposits--fixed,development,259934.9487,261273.4139,274354.6703,285686.2118,298349.9440,,,,243409.0259,334695.7325,339593.6164,347975.9712,356977.1343,360200.0571,,,,308160.8336,319644.2891,327120.5310,379796.0582,391501.6996,395084.5717,384043.4401,390185.8158,,,,374103.2745,375181.4767,380584.3741,365781.2512,352785.0920,340368.1426,345258.5050,343808.4815,,,,386592.1027,383796.5625,374776.2220,300419.5662,291666.6466,324468.1264,316036.0462,308219.2444
C5,deposits--fixed,finance,53096.3766,52866.9743,50846.8944,56073.3754,58821.1943,,,,50528.9481,72693.3577,72403.1279,75554.9357,71837.9220,77383.8573,,,,69644.6799,70642.1955,71742.7799,80610.5684,83364.6196,83703.0201,81861.8725,84180.3433,,,,78839.7493,79116.9005,80525.2929,92680.1867,93291.2121,92651.1027,92509.6294,90312.6637,,,,89354.7809,90396.4348,90292.8938,86011.0205,86033.1997,84299.4849,84537.8746,85821.5277
C5,deposits--fixed,system_total,2302502.6162,2349431.9907,2431002.9127,2502918.9106,2591337.2622,,,,2213503.1992,2927678.8179,2962868.6375,3010840.5990,3070916.3459,3129551.1591,,,,2763555.7796,2812911.4825,2835816.7505,3416954.7262,3486218.3827,3533283.6150,3532778.0898,3625890.1707,,,,3271434.9909,3301994.5783,3359257.3954,3684354.0136,3678814.5071,3630059.6558,3596559.7542,3516428.5427,,,,3630904.0920,3645348.3373,3642837.3014,3485794.1280,3490100.2000,3482658.4026,3500811.0966,3506978.7614
C5,deposits--others,commercial,46035.8787,48397.2077,47919.6231,46328.7820,44066.3474,,,,45116.7279,64074.5018,65287.4652,59934.8569,55888.7172,53775.1335,,,,61013.1633,62454.8792,62988.3180,46100.4987,46241.1264,45471.6772,45208.0078,43075.7341,,,,46293.3736,46221.1743,46185.5281,43569.1095,43543.7705,45116.8823,45074.1055,46230.3146,,,,43267.3033,42000.4698,42585.6587,47193.4092,46680.3326,47455.0265,50559.2545,47156.2906
C5,deposits--others,development,210.8252,244.0260,213.0692,1049.8600,213.4931,,,,207.4043,206.9516,529.7400,217.0406,217.9421,275.5764,,,,309.3982,223.8373,210.5071,314.8186,279.9451,349.6471,400.0878,623.9631,,,,251.6615,286.9956,274.6088,243.8416,254.3846,282.3853,230.0854,239.9945,,,,279.7152,271.5975,249.2270,816.2347,832.1044,749.2230,797.5491,798.3526
C5,deposits--others,finance,1495.1248,1610.4831,1581.6011,1577.9482,1421.8154,,,,1629.1332,1487.8782,1398.4750,1447.0259,1437.9118,1452.3405,,,,1441.1505,1419.5849,1495.5224,1361.1176,1053.1590,1050.3501,1079.9065,1056.0525,,,,1485.3125,1264.4563,1622.1244,1243.8747,1053.0095,950.0497,1014.8077,1070.9346,,,,1241.7256,1173.0525,1183.8655,80.5337,72.1483,79.6494,77.7745,68.1648
C5,deposits--others,system_total,47741.8287,50251.7168,49714.2934,48956.5901,45701.6558,,,,46953.2654,65769.3316,67215.6802,61598.9233,57544.5710,55503.0504,,,,62763.7121,64098.3013,64694.3475,47776.4349,47574.2305,46871.6744,46688.0020,44755.7497,,,,48030.3476,47772.6262,48082.2613,45056.8257,44851.1646,46349.3173,46318.9986,47541.2438,,,,44788.7442,43445.1198,44018.7512,48090.1776,47584.5853,48283.8989,51434.5782,48022.8080
C5,deposits--savings,commercial,1412076.8717,1434572.4449,1452786.4409,1402940.8757,1339943.0674,,,,1426355.4542,1204766.2936,1199690.9012,1223425.3059,1200843.9844,1200540.6730,,,,1237500.2197,1204927.6738,1261714.8412,1338210.9684,1326666.8150,1411642.4223,1438541.2047,1413308.3702,,,,1266186.5253,1271704.6404,1366476.1787,1739307.4630,1791752.7374,1927679.1010,1934118.7985,1989931.9831,,,,1605830.5588,1628223.7510,1752142.7458,2419285.4419,2479391.9138,2204743.6903,2259482.1482,2391429.5472
C5,deposits--savings,development,137564.9295,141664.2870,142542.6480,137396.1409,129128.0856,,,,139863.7191,115895.0449,115665.1553,119269.2615,114870.5247,115051.4483,,,,119528.2524,113914.7246,120612.8123,132075.1008,128538.9248,134082.0266,142588.2014,138997.6959,,,,125052.5584,125496.9473,132842.9535,178772.6702,190243.1960,206336.8652,202453.6140,204549.0784,,,,159325.6463,161819.8622,176769.5410,254972.0035,261559.4350,226187.4859,236113.9271,250565.7312
C5,deposits--savings,finance,25746.9362,27988.2872,29534.1931,26046.7253,24026.2481,,,,25932.4574,19187.2345,18801.3617,18680.3710,21713.6600,17734.5671,,,,19395.0146,18326.8962,19853.9203,19862.2505,19083.9597,19998.7572,21151.6495,20541.0088,,,,18644.1362,18406.9818,19745.2996,25569.0419,26861.6863,28355.4570,29073.8140,31039.4838,,,,23367.0296,23395.7252,25476.6952,31591.3227,31721.6156,29768.6529,30502.1107,31448.0340
C5,deposits--savings,system_total,1575388.7375,1604225.0191,1624863.2820,1566383.7418,1493097.4011,,,,1592151.6307,1339848.5730,1334157.4182,1361374.9384,1337428.1691,1333326.6884,,,,1376423.4867,1337169.2945,1402181.5737,1490148.3196,1474289.6995,1565723.2062,1602281.0555,1572847.0748,,,,1409883.2200,1415608.5695,1519064.4318,1943649.1751,2008857.6197,2162371.4233,2165646.2266,2225520.5453,,,,1788523.2347,1813439.3384,1954388.9819,2705848.7681,2772672.9644,2460699.8292,2526098.1860,2673443.3124
C5,expenses-not-written-off,commercial,243.3255,244.7396,243.0799,238.4282,235.0072,,,,241.4953,212.9267,209.2730,203.6187,197.9644,192.7408,,,,216.0132,221.7579,218.5482,354.3419,345.2643,336.4914,332.9043,324.9602,,,,230.6947,223.6802,363.0227,999.9147,1013.9175,34.7844,34.7844,34.7844,,,,1007.7425,1003.2458,1002.5808,45.3865,45.3865,42.4118,43.5414,45.3865
C5,expenses-not-written-off,development,2.4732,0.4730,0.4730,2.4872,0.0000,,,,0.4730,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,2.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,3.6913,0.0000,0.0000,0.0000
C5,expenses-not-written-off,finance,1.1497,1.2401,1.2401,1.2401,1.2401,,,,100.1580,1.0628,1.0628,1.0628,1.4922,1.4922,,,,1.3475,1.0628,0.0000,1.2727,1.3498,1.3120,1.2575,1.2575,,,,1.1760,1.1410,1.1060,1.1818,1.3050,0.0000,0.0000,0.0000,,,,0.9304,0.8759,1.2281,0.2710,0.2710,0.0000,0.0000,0.2710
C5,expenses-not-written-off,system_total,246.9484,246.4527,244.7930,242.1555,236.2473,,,,342.1263,213.9894,210.3357,204.6814,199.4565,194.2329,,,,217.3606,224.8209,218.5482,355.6146,346.6142,337.8034,334.1618,326.2177,,,,231.8706,224.8212,364.1287,1001.0965,1015.2225,34.7844,34.7844,34.7844,,,,1008.6729,1004.1217,1003.8089,45.6575,49.3488,42.4118,43.5414,45.6575
C5,fixed-assets,commercial,75322.4302,75203.2217,76989.6319,77224.9807,77471.7115,,,,75297.8238,84443.1011,85869.5646,91792.7604,94815.3532,96396.9129,,,,80087.9060,80575.9355,85849.5036,124727.0289,124351.1893,127453.0144,127537.9168,126244.6021,,,,96956.5150,97760.2658,124601.6704,132360.8396,132476.1886,133921.4685,133587.6195,133562.9663,,,,128892.2408,129223.9078,132130.3720,137723.7843,137549.9718,135424.7514,135502.8309,137526.7364
C5,fixed-assets,development,5666.8200,5696.7298,5776.3236,5785.6397,5834.3906,,,,5672.5087,6421.7845,6489.8758,6530.4145,6559.3503,6648.4997,,,,6174.4820,6210.3092,6409.8133,8952.7856,8950.3625,8828.7625,8969.8503,8944.9877,,,,8468.4246,8523.9417,8845.4952,9729.6807,9771.8309,9758.4350,9750.9565,9783.2550,,,,9878.7297,9944.3404,9710.1999,11241.6674,11153.2363,9765.1408,10755.0098,11173.4155
C5,fixed-assets,finance,2078.1009,2099.1169,2139.6528,2256.9500,2280.1542,,,,2018.6484,2722.4209,2729.2546,2641.8843,2817.8040,2827.6421,,,,2492.3538,2511.6104,2770.6502,3514.6989,3513.5946,3529.2315,3538.6787,3547.0346,,,,3301.6680,3398.6626,3336.0843,3532.2127,3520.8765,3508.0286,3880.8070,3905.7297,,,,3434.2447,3448.8399,3479.5006,4144.9636,4122.5469,4182.7363,4194.7727,4123.4613
C5,fixed-assets,system_total,83067.3511,82999.0684,84905.6083,85267.5704,85586.2563,,,,82988.9809,93587.3066,95088.6951,100965.0593,104192.5075,105873.0548,,,,88754.7418,89297.8551,95029.9671,137194.5134,136815.1464,139811.0083,140046.4458,138736.6245,,,,108726.6075,109682.8701,136783.2499,145622.7330,145768.8960,147187.9321,147219.3831,147251.9510,,,,142205.2152,142617.0880,145320.0725,153110.4153,152825.7550,149372.6286,150452.6135,152823.6132
C5,investments,commercial,656226.5809,633185.5520,615887.2707,624817.4083,610014.9089,,,,655203.7331,782228.7878,740042.2735,726152.4979,719090.7668,716257.2899,,,,717048.8231,766995.9556,820455.8072,880711.9093,903835.8434,968696.3690,967390.9054,1059599.2503,,,,810380.4468,840461.0731,937730.1246,1313678.7050,1261653.4541,1355843.7803,1368290.3795,1277101.7023,,,,1108243.0968,1147782.2833,1330656.5753,1537067.9373,1568408.0924,1296560.4279,1358837.5586,1599984.5614
C5,investments,development,57545.1459,60007.3417,58522.8773,54717.4150,55097.8732,,,,56879.0957,69042.8886,69445.8759,67935.6140,68610.1007,70148.7796,,,,60128.5634,64426.0961,68793.3739,95745.9332,101705.5559,102044.6259,97128.4803,97676.1409,,,,87092.3345,88459.2232,91762.8788,114583.5951,104569.5956,102740.5062,106440.3312,97348.8670,,,,108061.2937,107748.1711,114973.4360,121679.7901,118329.3379,109106.4836,110024.7539,118004.3365
C5,investments,finance,20611.2940,20682.0330,20201.3704,20463.1480,15891.8076,,,,20536.1780,21525.5755,21539.6392,21069.7590,20287.0449,20963.5052,,,,18570.0023,20391.9360,22185.6915,19928.2660,20574.9303,22088.7273,22348.4167,21921.9179,,,,21001.9714,20858.6629,20140.4938,28667.5372,26860.8071,22431.5765,29160.9283,21091.9457,,,,24458.7236,25594.8370,25547.2786,28010.0520,27312.3091,25013.4837,25690.6148,25222.7751
C5,investments,system_total,734383.0209,713874.9267,694611.5184,699997.9713,681004.5897,,,,732619.0068,872797.2518,831027.7886,815157.8709,807987.9124,807369.5747,,,,795747.3887,851813.9876,911434.8726,996386.1086,1026116.3295,1092829.7221,1086867.8024,1179197.3091,,,,918474.7527,949778.9592,1049633.4973,1456929.8372,1393083.8569,1481015.8630,1503891.6391,1395542.5150,,,,1240763.1142,1281125.2914,1471177.2899,1686757.7794,1714049.7395,1430680.3951,1494552.9273,1743211.6730
C5,investments--b-others,commercial,11086.4330,2890.5560,2184.0560,2169.3060,2215.5560,,,,11007.4125,1747.6028,1748.8890,1769.9829,1763.0374,1772.2981,,,,1026.7760,1131.5260,1651.4525,2316.6859,2317.7766,2418.3220,2418.5947,54666.1405,,,,2288.0996,2288.3644,18788.4229,257769.1331,198219.0906,301070.6184,302121.7059,250499.0508,,,,83542.1443,121250.7501,281344.0551,542446.4730,573568.0221,255450.0349,315135.6354,529408.8646
C5,investments--b-others,development,0.0000,0.0000,250.0000,255.0050,251.0000,,,,0.0000,15.0000,15.0000,12.4050,15.0000,12.5250,,,,0.0000,0.0000,0.0000,40.0000,40.0000,0.0000,40.0000,540.0000,,,,25.0000,40.0000,1038.3150,18741.9958,9088.2600,7538.0600,13424.1870,5922.9250,,,,12583.7050,12126.0550,22438.3668,34194.1756,30490.4250,23128.0500,23792.9500,31105.3113
C5,investments--b-others,finance,63.1461,66.6059,66.8676,66.8676,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,6150.0000,6450.0000,2100.0000,8828.0250,2788.2750,,,,1650.0000,3000.0000,3100.0000,13074.6000,12096.9000,10291.6250,10801.1250,10278.4250
C5,investments--b-others,system_total,11149.5791,2957.1619,2500.9236,2491.1786,2466.5560,,,,11007.4125,1762.6028,1763.8890,1782.3879,1778.0374,1784.8231,,,,1026.7760,1131.5260,1651.4525,2356.6859,2357.7766,2418.3220,2458.5947,55206.1405,,,,2313.0996,2328.3644,19826.7379,282661.1290,213757.3506,310708.6784,324373.9179,259210.2508,,,,97775.8493,136376.8051,306882.4220,589715.2486,616155.3471,288869.7099,349729.7104,570792.6009
C5,investments--govt-securities,commercial,645140.1479,630294.9960,613703.2147,622648.1023,607799.3529,,,,644196.3206,780481.1850,738293.3845,724382.5149,717327.7294,714484.9918,,,,716022.0471,765864.4296,818804.3547,878395.2235,901518.0668,966278.0470,964972.3108,1004933.1098,,,,808092.3472,838172.7086,918941.7017,1055909.5718,1063434.3636,1054773.1619,1066168.6736,1026602.6515,,,,1024700.9526,1026531.5332,1049312.5202,994621.4643,994840.0704,1041110.3930,1043701.9232,1070575.6968
C5,investments--govt-securities,development,57545.1459,60007.3417,58272.8773,54462.4100,54846.8732,,,,56879.0957,69027.8886,69430.8759,67923.2090,68595.1007,70136.2546,,,,60128.5634,64426.0961,68793.3739,95705.9332,101665.5559,102044.6259,97088.4803,97136.1409,,,,87067.3345,88419.2232,90724.5638,95841.5993,95481.3356,95202.4462,93016.1443,91425.9420,,,,95477.5887,95622.1161,92535.0691,87485.6144,87838.9129,85978.4336,86231.8039,86899.0252
C5,investments--govt-securities,finance,20548.1479,20615.4271,20134.5028,20396.2804,15891.8076,,,,20536.1780,21525.5755,21539.6392,21069.7590,20287.0449,20963.5052,,,,18570.0023,20391.9360,22185.6915,19928.2660,20574.9303,22088.7273,22348.4167,21921.9179,,,,21001.9714,20858.6629,20140.4938,22517.5372,20410.8071,20331.5765,20332.9033,18303.6707,,,,22808.7236,22594.8370,22447.2786,14935.4520,15215.4091,14721.8587,14889.4898,14944.3501
C5,investments--govt-securities,system_total,723233.4418,710917.7648,692110.5949,697506.7927,678538.0337,,,,721611.5943,871034.6490,829263.8996,813375.4830,806209.8750,805584.7516,,,,794720.6127,850682.4616,909783.4201,994029.4227,1023758.5529,1090411.4002,1084409.2077,1123991.1686,,,,916161.6531,947450.5947,1029806.7594,1174268.7083,1179326.5063,1170307.1846,1179517.7212,1136332.2642,,,,1142987.2649,1144748.4863,1164294.8679,1097042.5307,1097894.3924,1141810.6853,1144823.2170,1172419.0721
C5,liquid-funds,commercial,342349.0300,346998.5282,348399.7266,320658.6389,306641.2806,,,,447431.7849,328340.1992,382386.1035,401330.8926,378823.5452,412076.1493,,,,327129.5409,346351.6660,420837.9402,385219.9521,430817.8648,462362.9190,475849.1195,451602.9714,,,,375750.6544,389766.4393,450799.2521,419335.7890,510014.0161,474142.6672,452339.1279,545152.0610,,,,435024.0728,453269.9349,477887.1754,557587.4077,577984.8809,505286.2167,523063.2710,574754.1439
C5,liquid-funds,development,50236.9655,43336.9947,60779.2737,53228.1890,55611.1765,,,,55300.4801,53554.4768,55538.3628,62565.0409,57542.1009,57063.0541,,,,54748.8918,54679.8507,69497.1100,47477.0429,49713.7489,54898.6352,51503.7832,53708.5400,,,,51328.0386,51723.8901,64562.3619,46719.5904,52666.2182,51258.5642,53108.7844,59781.4098,,,,48344.0031,48431.4397,56513.4998,47626.4592,48668.8049,48088.7482,49383.5513,54761.7147
C5,liquid-funds,finance,15146.8968,13020.6573,16741.0390,12032.2338,11725.9312,,,,16607.3079,14145.5069,14621.1411,16873.0309,15774.9354,15763.0832,,,,13732.6791,13812.4627,19654.9768,14574.0156,16645.4386,16405.9687,14318.8456,17497.3705,,,,13820.0839,14638.8043,18596.3572,17124.8377,20341.4014,20671.2221,17289.7971,24945.4692,,,,17643.3206,17931.1914,18804.0457,16561.2178,15221.5296,15541.3526,15447.3765,17746.2358
C5,liquid-funds,system_total,407732.8923,403356.1803,425920.0393,385919.0616,373978.3882,,,,519339.5729,396040.1828,452545.6074,480768.9645,452140.5815,484902.2866,,,,395611.1119,414843.9794,509990.0269,447271.0106,497177.0523,533667.5229,541671.7483,522808.8819,,,,440898.7769,456129.1337,533957.9712,483180.2171,583021.6357,546072.4535,522737.7094,629878.9399,,,,501011.3965,519632.5660,553204.7210,621775.0847,641875.2154,568916.3175,587894.1989,647262.0944
C5,liquid-funds--a-class-licensed-institution,commercial,8035.9876,7472.6714,9833.2664,11545.5603,13323.0081,,,,8327.4609,16596.1728,16968.3629,20562.5412,18118.6334,17725.0423,,,,17386.8188,17191.1042,17786.0839,11719.8564,11636.8590,12160.9596,16773.7203,12611.8292,,,,11883.9593,12111.7390,14124.4225,13197.8111,9878.9253,11526.9648,11426.8656,14430.1389,,,,9598.3724,10235.2577,10338.4451,40428.1755,41518.4257,48816.2165,41757.7653,47059.9264
C5,liquid-funds--a-class-licensed-institution,development,7121.2480,4834.8513,4698.1692,3381.4819,3293.1404,,,,7619.1946,3069.9349,3431.4257,4163.9065,3787.8409,4196.0181,,,,3308.2216,3728.5482,6641.7348,3768.2497,3748.6643,4853.0383,5123.8587,6072.9275,,,,3979.5093,3981.1917,7521.4972,4049.1332,4778.4944,4570.6119,4827.7388,6006.0516,,,,4200.7753,4114.4405,5775.4868,7430.6960,6238.1141,5463.6095,5775.6378,9145.8102
C5,liquid-funds--a-class-licensed-institution,finance,1944.9316,1740.7033,4611.3447,1477.3057,1090.3450,,,,1958.7391,2277.9367,1492.2421,1841.7850,1808.3572,1459.0780,,,,1820.7305,2187.8251,4434.2281,1766.7831,1599.5122,1303.9322,1124.6417,1681.8101,,,,1311.1274,1357.1199,2223.7671,1299.4261,1916.2716,1061.6030,1370.1919,4680.3225,,,,1307.2082,1493.5392,1596.7114,1729.7017,1482.4870,1335.4738,1413.6806,2059.7126
C5,liquid-funds--a-class-licensed-institution,system_total,17102.1673,14048.2260,19142.7803,16404.3479,17706.4935,,,,17905.3946,21944.0444,21892.0306,26568.2327,23714.8315,23380.1384,,,,22515.7709,23107.4775,28862.0469,17254.8892,16985.0356,18317.9301,23022.2207,20366.5668,,,,17174.5959,17450.0506,23869.6868,18546.3704,16573.6913,17159.1797,17624.7963,25116.5130,,,,15106.3559,15843.2374,17710.6433,49588.5732,49239.0268,55615.2998,48947.0837,58265.4492
C5,liquid-funds--bank-balance,commercial,199118.9756,222132.8230,235520.5216,199156.0466,190295.9950,,,,304443.8676,195880.4598,225162.7738,243617.9719,237809.0774,244475.8272,,,,207467.7067,221744.3137,268140.5300,248917.9822,295278.7177,291038.2541,336172.5020,292252.8576,,,,241040.2041,269436.9442,324727.4039,295262.2390,365765.6209,316043.5196,297365.5225,392646.9524,,,,289171.5082,313754.2268,340980.8650,428984.9598,442003.9093,365290.9521,386061.7471,437980.7528
C5,liquid-funds--bank-balance,development,22463.7634,19788.6613,24769.3989,24492.7853,25217.4301,,,,22731.2488,23574.9039,28649.7263,29116.1255,29045.9360,29531.2771,,,,23733.1435,22543.5325,24830.1814,27695.3677,28893.6958,29637.3180,30973.2992,31073.1438,,,,28773.8708,28362.2703,28784.8233,27529.7318,31332.2527,28144.3189,28591.8668,32410.7176,,,,28803.3265,28017.7903,29705.6523,32851.1210,32285.8184,30398.3371,30619.0684,36081.1339
C5,liquid-funds--bank-balance,finance,6634.4373,6275.0330,9320.6838,5580.9566,5497.3231,,,,6976.6974,7093.8932,6709.2968,7761.9998,7419.4673,7781.6052,,,,6930.8567,7045.3236,9906.4390,7214.6765,8000.1334,7791.2877,7071.2370,7838.7150,,,,6815.5581,6987.5310,8848.6770,7317.1941,9082.4935,8930.5818,7227.1876,11990.5924,,,,7600.4137,8001.4199,8124.5298,8058.7428,7779.0157,7643.9496,7444.1644,9008.0567
C5,liquid-funds--bank-balance,system_total,228217.1762,248196.5173,269610.6043,229229.7885,221010.7482,,,,334151.8138,226549.2569,260521.7969,280496.0972,274274.4806,281788.7094,,,,238131.7068,251333.1698,302877.1504,283828.0263,332172.5469,328466.8598,374217.0381,331164.7163,,,,276629.6331,304786.7455,362360.9043,330109.1649,406180.3671,353118.4203,333184.5770,437048.2624,,,,325575.2484,349773.4371,378811.0471,469894.8236,482068.7434,403333.2388,424124.9799,483069.9434
